brand,brand_goodwill,year,age_years,horsepower,engine_size_l,mileage,fuel_type,transmission,owner_count,accident_count,doors,city_mpg,price
Subaru,8.77,2017,9,231.5,1.0,127881,Hybrid,Manual,2,0.0,2,38.5,20489.31
Chevrolet,6.16,2022,4,206.6,1.95,63993,Diesel,Automatic,3,0.0,4,19.5,22917.47
Nissan,6.62,2017,9,220.0,2.6,133539,Diesel,Manual,1,0.0,4,26.9,8731.25
Mazda,7.19,2018,8,147.8,2.52,87570,Petrol,Automatic,1,1.0,2,22.3,15089.07
Audi,8.83,2023,3,270.8,3.67,26202,Diesel,Manual,2,0.0,4,34.7,53635.78
Toyota,8.1,2026,0,175.0,1.83,13009,Petrol,Automatic,2,0.0,2,25.1,32300.7
Toyota,8.04,2010,16,172.6,2.95,212113,Petrol,Automatic,1,0.0,4,23.9,8519.02
Audi,8.2,2025,1,228.8,2.79,8605,Hybrid,Automatic,1,0.0,4,37.6,53607.02
Kia,7.25,2023,3,242.0,2.12,23622,Petrol,Automatic,1,1.0,4,33.7,26697.35
Toyota,7.75,2012,14,146.1,3.2,197257,Petrol,Automatic,1,0.0,4,26.6,6519.68
Honda,7.51,2013,13,212.5,1.0,136202,Hybrid,Automatic,2,1.0,2,33.5,13162.8
Hyundai,6.66,2010,16,125.4,1.59,224724,Diesel,Automatic,3,2.0,2,29.2,2500.0
Toyota,8.5,2022,4,164.4,2.23,75463,Hybrid,Automatic,2,0.0,4,35.5,27649.15
Chevrolet,6.2,2018,8,200.3,2.78,117859,Hybrid,Manual,1,1.0,4,38.8,12098.26
Toyota,8.19,2026,0,194.1,1.93,500,Diesel,Automatic,2,0.0,4,24.6,32343.96
Kia,6.08,2008,18,162.3,2.93,256550,Petrol,Manual,2,,4,29.3,2500.0
Lexus,8.65,2010,16,217.5,3.12,127111,Hybrid,Automatic,2,0.0,4,28.6,38401.54
Chevrolet,6.48,2018,8,159.3,1.96,83114,Petrol,Automatic,4,0.0,4,19.9,14532.78
Subaru,7.66,2015,11,202.9,2.23,127493,Hybrid,Automatic,1,0.0,4,35.8,19773.3
Nissan,6.1,2023,3,148.4,1.0,31983,Petrol,Manual,1,0.0,2,28.0,19303.28
Ford,6.61,2008,18,145.5,1.33,293178,Petrol,Automatic,1,0.0,4,30.3,2500.0
Ford,6.21,2011,15,222.5,3.34,183824,Hybrid,Automatic,2,0.0,4,,9316.4
Audi,8.47,2023,3,262.3,3.73,50846,Hybrid,Automatic,3,0.0,4,36.8,52710.84
Mazda,7.54,2014,12,109.0,1.73,185162,Petrol,Automatic,2,0.0,4,25.1,5359.26
Subaru,6.95,2013,13,215.7,2.43,131261,Petrol,Manual,1,0.0,4,32.4,11155.09
Audi,8.49,2012,14,276.5,3.05,125172,Diesel,Automatic,1,1.0,4,24.2,37375.13
Ford,6.06,2024,2,214.0,1.87,24816,Hybrid,Automatic,2,1.0,4,40.7,25794.39
Tesla,8.86,2020,6,322.1,0.0,22620,Electric,Manual,4,0.0,4,12.0,55305.77
Mazda,7.92,2023,3,174.5,2.04,33638,Diesel,Automatic,3,2.0,4,33.4,21174.48
Honda,8.12,2016,10,196.4,2.55,128135,Petrol,Automatic,1,0.0,4,31.6,16639.29
Toyota,8.62,2010,16,140.1,2.33,171658,Petrol,Automatic,1,0.0,4,24.2,13115.37
Hyundai,6.33,2019,7,150.5,2.8,68588,Petrol,Automatic,3,1.0,4,19.4,11036.67
Audi,9.5,2011,15,351.9,4.1,145369,Petrol,Automatic,1,0.0,4,19.7,43008.68
Chevrolet,6.08,2018,8,162.4,1.55,102520,Petrol,Automatic,2,2.0,4,26.8,12732.25
Chevrolet,5.74,2014,12,207.6,1.67,128600,Hybrid,Automatic,4,2.0,2,36.7,7630.44
Nissan,5.79,2020,6,130.9,1.44,78591,Petrol,Automatic,1,0.0,4,34.8,13759.93
Chevrolet,5.74,2025,1,162.9,1.97,4496,Petrol,Manual,4,0.0,4,18.9,19905.46
Volkswagen,7.35,2015,11,221.9,1.0,156741,Diesel,Manual,1,0.0,4,30.1,8520.29
Subaru,7.92,2011,15,184.4,2.1,132262,Hybrid,Automatic,1,1.0,4,30.8,15899.72
Honda,8.4,2013,13,142.1,3.25,182269,Diesel,Automatic,1,1.0,4,27.1,12702.86
Toyota,8.51,2009,17,257.7,0.0,179562,Electric,Automatic,1,0.0,4,12.0,14936.64
Honda,8.16,2016,10,227.2,,124883,Petrol,Automatic,1,0.0,4,26.4,18493.59
BMW,8.58,2008,18,251.6,4.13,188249,Hybrid,Automatic,3,0.0,4,38.0,32644.44
Ford,6.01,2010,16,130.0,1.47,215401,Diesel,Manual,2,0.0,4,33.2,2500.0
Honda,7.55,2016,10,154.3,2.49,146859,Diesel,Automatic,2,1.0,4,20.5,14658.43
Ford,6.36,2009,17,219.1,1.56,115291,Petrol,Automatic,1,1.0,4,30.7,5395.53
Volkswagen,6.4,2010,16,226.9,1.02,125043,Petrol,Automatic,2,0.0,2,27.3,13278.43
Hyundai,6.34,2008,18,159.6,2.33,229829,Petrol,Manual,3,0.0,4,25.4,2500.0
Nissan,6.32,2012,14,145.6,1.02,180549,Petrol,Automatic,2,0.0,4,40.7,3894.18
BMW,8.59,2022,4,165.6,3.95,54720,Petrol,Automatic,2,0.0,4,28.4,47001.24
Audi,8.93,2026,0,290.1,0.0,5397,Electric,Automatic,2,0.0,4,14.8,56160.92
Nissan,6.7,2024,2,149.2,2.16,27502,Hybrid,Manual,1,0.0,4,37.6,21287.76
Mercedes-Benz,9.07,2008,18,276.1,2.29,208810,Hybrid,Automatic,2,0.0,4,34.7,35371.45
Ford,6.53,2015,11,212.0,,192984,Diesel,Automatic,2,0.0,4,25.6,10023.4
Chevrolet,5.61,2008,18,142.2,2.0,210670,Petrol,Automatic,2,1.0,4,23.2,2500.0
Ford,6.57,2021,5,172.6,3.56,35240,Petrol,Automatic,1,0.0,2,34.9,18321.25
Ford,7.09,2020,6,207.4,2.38,41480,Hybrid,Automatic,1,0.0,2,39.9,23345.06
Kia,6.82,2014,12,162.1,3.05,173680,Petrol,Automatic,1,1.0,4,16.8,6149.31
Ford,6.1,2022,4,126.9,1.0,44040,Diesel,Automatic,1,0.0,4,32.8,16626.09
Hyundai,6.5,2020,6,177.1,1.46,53365,Diesel,Automatic,3,1.0,4,32.0,17091.03
Volkswagen,6.88,2011,15,231.3,2.44,197558,Petrol,Automatic,1,0.0,4,29.8,12748.0
Nissan,6.57,2024,2,180.7,2.8,42031,Petrol,Automatic,2,1.0,4,33.8,21161.03
Nissan,6.32,2017,9,163.6,2.4,87760,Diesel,Automatic,1,0.0,4,25.1,13531.0
Nissan,5.82,2008,18,183.8,1.69,204721,Diesel,Automatic,2,0.0,4,25.0,2500.0
Toyota,8.63,2015,11,148.3,2.91,108381,Diesel,Automatic,4,0.0,4,28.9,14917.7
Tesla,9.11,2009,17,265.1,3.74,226827,Petrol,Automatic,1,0.0,4,24.4,37059.6
Mercedes-Benz,9.29,2021,5,256.7,2.87,60958,Petrol,Automatic,2,0.0,4,35.8,52087.66
Ford,6.49,2015,11,228.0,1.68,53559,Petrol,Automatic,2,1.0,4,41.1,14292.34
BMW,9.1,2019,7,252.0,2.9,64226,Petrol,Manual,1,0.0,4,27.7,45320.97
Chevrolet,5.96,2010,16,172.7,1.68,301224,Petrol,Automatic,1,0.0,4,18.2,2500.0
Mazda,7.38,2015,11,191.1,1.95,168656,Hybrid,Automatic,1,0.0,4,28.5,12078.92
Mazda,7.26,2024,2,163.3,2.25,16016,Petrol,Automatic,2,0.0,4,20.6,24685.89
Nissan,6.09,2016,10,155.5,2.03,106377,Diesel,Automatic,1,0.0,4,36.3,8976.45
Volkswagen,7.22,2017,9,209.2,1.94,107628,Petrol,Automatic,3,1.0,4,26.0,15520.68
Subaru,7.08,2024,2,354.2,0.0,22612,Electric,Manual,2,0.0,4,12.0,37814.89
Lexus,9.56,2016,10,280.5,2.56,115895,Petrol,Automatic,1,2.0,2,25.6,43060.86
BMW,8.73,2013,13,324.5,2.14,208907,Hybrid,Automatic,4,0.0,2,28.6,37911.89
Subaru,7.6,2025,1,213.5,3.3,17376,Petrol,Automatic,1,0.0,4,34.9,35463.88
Chevrolet,6.32,2020,6,244.0,3.07,59685,Hybrid,Automatic,2,2.0,4,39.2,23343.27
BMW,8.5,2026,0,277.7,,500,Diesel,Automatic,2,0.0,4,23.2,53780.97
Nissan,6.93,2011,15,150.5,1.65,148670,Hybrid,Automatic,3,1.0,4,34.2,3163.44
Toyota,8.75,2024,2,200.4,1.41,21885,Petrol,Automatic,1,0.0,2,28.8,32990.49
Subaru,7.63,2014,12,135.0,1.0,147842,Diesel,Automatic,2,0.0,4,31.4,12155.03
Chevrolet,6.94,2026,0,166.4,2.87,500,Diesel,Automatic,1,0.0,4,34.0,20506.73
Mazda,7.38,2008,18,179.0,2.43,251261,Petrol,Automatic,3,2.0,4,33.0,2500.0
Mazda,7.74,2012,14,161.2,3.63,82901,Petrol,Manual,1,1.0,4,26.5,9744.34
Volkswagen,7.11,2008,18,191.7,1.3,235451,Hybrid,Manual,3,1.0,4,29.2,2500.0
Chevrolet,6.4,2019,7,177.7,2.49,74855,Diesel,Manual,1,1.0,4,27.0,14982.69
Audi,8.15,2019,7,389.2,0.0,121840,Electric,Automatic,3,1.0,4,12.0,47863.82
Volkswagen,6.91,2022,4,234.9,1.92,71394,Petrol,Automatic,2,1.0,2,17.6,22726.39
Nissan,6.77,2012,14,204.2,1.79,192440,Hybrid,Automatic,3,2.0,4,41.1,6219.58
Volkswagen,7.24,2014,12,176.7,2.62,140609,Petrol,Automatic,2,0.0,2,28.9,12908.92
Hyundai,6.82,2026,0,161.5,2.94,7082,Hybrid,Manual,1,1.0,4,39.8,17186.43
Lexus,9.47,2008,18,224.0,0.0,246482,Electric,Automatic,1,0.0,2,12.0,33622.22
Hyundai,6.12,2013,13,139.9,2.12,146101,Petrol,Manual,4,0.0,4,23.3,2500.0
Volkswagen,7.63,2008,18,204.1,1.62,176275,Hybrid,Manual,2,1.0,4,37.3,3941.61
Kia,6.9,2026,0,209.7,2.47,4461,Petrol,Automatic,2,0.0,4,31.9,25112.56
Hyundai,6.28,2020,6,176.8,1.77,46904,Petrol,Automatic,1,0.0,4,31.2,17422.17
Chevrolet,5.86,2012,14,166.1,1.88,198590,Petrol,Automatic,3,0.0,4,24.5,2500.0
Mazda,7.94,2026,0,191.1,1.74,500,Petrol,Automatic,2,0.0,4,34.4,31007.6
Ford,7.45,2024,2,142.4,1.83,15523,Hybrid,Automatic,1,0.0,4,40.5,26417.0
Hyundai,6.75,2009,17,182.9,1.87,269724,Petrol,Manual,2,0.0,4,30.2,2500.0
Tesla,8.91,2025,1,241.2,3.45,19038,Petrol,Manual,3,2.0,4,33.0,51430.56
Honda,8.51,2010,16,146.2,2.13,227341,Petrol,Automatic,1,1.0,2,26.9,3282.96
Kia,6.01,2020,6,194.5,1.44,76958,Diesel,Automatic,2,0.0,4,22.8,15172.06
Chevrolet,6.24,2016,10,229.1,2.49,120472,Diesel,Automatic,2,0.0,2,33.9,14912.1
Honda,7.52,2020,6,111.9,3.45,63233,Diesel,Automatic,3,0.0,4,20.0,20486.28
Hyundai,7.01,2015,11,208.7,2.01,122812,Petrol,Automatic,1,1.0,4,28.0,12220.98
Nissan,5.7,2012,14,314.5,0.0,123599,Electric,Automatic,2,0.0,4,12.0,14161.66
Hyundai,7.04,2019,7,214.4,1.59,87074,Diesel,Automatic,1,0.0,4,30.9,18531.33
Honda,8.38,2018,8,169.1,1.53,107551,Petrol,Manual,2,1.0,4,23.3,15549.66
BMW,8.54,2016,10,310.9,3.47,44107,Hybrid,Automatic,2,1.0,4,39.4,42404.02
Lexus,8.33,2023,3,270.3,4.57,39228,Diesel,Manual,4,1.0,4,26.3,50960.93
Nissan,6.22,2020,6,216.9,1.27,100168,Petrol,Manual,4,0.0,4,27.3,14254.63
Honda,7.75,2011,15,148.0,2.19,157606,Petrol,Manual,4,3.0,4,31.4,2500.0
Volkswagen,7.16,2013,13,197.8,2.34,122238,Petrol,Manual,2,1.0,4,26.8,10345.06
Volkswagen,6.57,2015,11,139.4,2.36,122691,Petrol,Automatic,4,1.0,4,35.0,6116.06
Ford,6.34,2021,5,218.7,2.76,51653,Petrol,Automatic,2,1.0,4,26.4,21099.88
Kia,6.4,2012,14,226.0,1.86,162917,Petrol,Automatic,2,1.0,4,24.0,3478.51
Audi,8.03,2025,1,334.6,2.87,12743,Petrol,Automatic,1,0.0,4,25.2,54495.09
Mazda,7.53,2024,2,331.6,0.0,3651,Electric,Manual,2,0.0,4,12.0,35919.61
BMW,8.31,2017,9,259.4,2.98,162385,Petrol,Manual,2,1.0,4,28.7,34061.38
Chevrolet,5.54,2014,12,176.0,2.22,217790,Diesel,Automatic,1,1.0,4,28.1,2562.94
Kia,6.74,2019,7,174.1,1.84,117347,Hybrid,Automatic,1,0.0,4,42.3,14484.38
Lexus,9.45,2026,0,251.5,2.71,6965,Diesel,Automatic,3,0.0,4,29.4,59570.59
Audi,9.18,2010,16,314.7,2.86,187320,Petrol,Manual,1,1.0,4,25.3,32045.38
Ford,6.3,2015,11,147.9,2.81,169055,Diesel,Manual,1,1.0,4,20.9,3578.74
Hyundai,6.77,2018,8,147.0,1.0,148310,Diesel,Automatic,1,1.0,4,18.8,7833.73
Subaru,7.3,2023,3,188.5,1.0,42109,Diesel,Automatic,2,0.0,4,30.6,28093.0
Kia,6.23,2017,9,184.1,1.32,120164,Hybrid,Manual,3,0.0,4,40.4,9866.14
Hyundai,6.78,2025,1,241.9,2.84,7364,Petrol,Automatic,2,0.0,4,33.3,29755.55
Subaru,7.58,2023,3,159.6,1.0,19570,Petrol,Automatic,3,1.0,4,27.3,24853.64
Mercedes-Benz,9.04,2016,10,285.3,2.04,142501,Petrol,Automatic,1,0.0,4,35.1,44979.96
Toyota,8.24,2010,16,184.0,1.53,197281,Petrol,Automatic,1,2.0,4,31.5,4146.62
Hyundai,6.66,2023,3,231.6,2.12,48173,Hybrid,Automatic,2,1.0,4,37.2,25919.78
Hyundai,6.56,2024,2,157.7,1.37,24330,Diesel,Automatic,1,0.0,4,36.3,21695.44
Nissan,7.04,2016,10,209.2,1.7,85005,Petrol,Automatic,1,0.0,4,33.0,16510.87
Honda,8.21,2024,2,166.7,1.96,16527,Diesel,Manual,3,0.0,4,22.0,24177.19
Volkswagen,6.59,2014,12,175.2,2.06,133279,Hybrid,Automatic,2,2.0,4,44.1,10547.33
Mercedes-Benz,9.28,2022,4,356.8,2.52,51290,Hybrid,Automatic,1,0.0,4,39.0,61572.75
Honda,8.05,2017,9,190.3,2.07,168307,Petrol,Automatic,2,0.0,4,21.8,12598.73
Subaru,7.57,2015,11,215.4,2.44,146800,Hybrid,Automatic,1,0.0,4,43.3,23973.31
Audi,8.36,2022,4,322.3,0.0,57173,Electric,Automatic,2,0.0,2,12.0,55822.07
Kia,6.65,2022,4,139.2,2.15,46672,Petrol,Automatic,1,1.0,4,27.7,17627.32
Tesla,9.0,2010,16,320.1,3.43,183684,Diesel,Automatic,1,1.0,4,22.7,39645.8
Audi,8.35,2014,12,268.1,2.58,170268,Hybrid,Manual,3,0.0,4,46.8,35092.94
Honda,8.37,2008,18,197.1,2.21,243630,Petrol,Manual,1,0.0,4,21.9,6429.03
Ford,6.64,2024,2,172.3,1.7,29808,Petrol,Manual,2,0.0,4,27.4,23526.81
Toyota,7.65,2026,0,221.9,2.31,500,Diesel,Automatic,1,0.0,4,28.8,32209.14
Ford,6.13,2022,4,225.6,1.95,29775,Petrol,Manual,1,1.0,4,30.4,20305.76
Honda,8.01,2016,10,173.8,2.82,82295,Diesel,Manual,3,2.0,2,31.9,10038.58
Volkswagen,7.4,2024,2,179.4,1.83,17988,Petrol,Automatic,1,1.0,4,32.3,27631.02
Nissan,6.94,2023,3,180.5,1.23,48052,Hybrid,Automatic,3,0.0,4,35.9,22820.57
Hyundai,6.76,2014,12,224.3,2.26,169730,Diesel,Automatic,3,0.0,4,26.9,5312.67
Toyota,8.07,2026,0,192.2,1.19,11399,Petrol,Automatic,4,1.0,4,25.4,26602.36
Kia,6.42,2012,14,183.5,2.81,186237,Petrol,Automatic,3,0.0,4,32.7,2849.05
Toyota,8.69,2012,14,180.2,1.63,121089,Diesel,Manual,1,0.0,4,19.8,10313.97
Tesla,8.6,2018,8,319.2,3.88,145266,Petrol,Automatic,2,0.0,4,27.7,50748.24
Honda,7.26,2012,14,182.1,1.5,178475,Diesel,Automatic,2,0.0,4,31.8,8835.69
Chevrolet,6.4,2011,15,160.7,1.0,226522,Hybrid,Automatic,4,0.0,2,30.6,2500.0
Ford,7.08,2026,0,365.1,0.0,500,Electric,Automatic,2,0.0,4,12.0,38767.72
Mazda,6.93,2013,13,152.7,2.0,148795,Diesel,Automatic,1,0.0,4,26.2,9074.01
Volkswagen,7.32,2026,0,186.8,2.49,500,Petrol,Automatic,1,0.0,4,27.5,32530.41
Volkswagen,6.78,2017,9,202.9,2.58,153145,Petrol,Automatic,3,0.0,4,29.7,15171.14
BMW,8.61,2012,14,309.2,2.55,156195,Petrol,Automatic,1,0.0,4,23.3,39627.62
Volkswagen,7.05,2022,4,166.2,1.84,37616,Petrol,Automatic,1,0.0,2,22.2,26997.95
Audi,8.23,2017,9,252.5,0.0,93001,Electric,Automatic,1,1.0,4,12.0,38952.58
Honda,8.88,2026,0,172.9,2.25,9777,Petrol,Automatic,4,0.0,4,25.5,33788.15
Ford,6.17,2020,6,175.1,1.48,72713,Hybrid,Automatic,2,0.0,4,38.9,16456.61
Honda,7.83,2020,6,146.5,1.61,64694,Petrol,Automatic,1,0.0,4,33.3,18515.14
Toyota,8.27,2012,14,143.2,1.95,131540,Diesel,Automatic,4,0.0,4,26.9,7033.53
Kia,6.8,2019,7,139.3,1.75,86238,Hybrid,Automatic,1,0.0,2,43.6,14302.86
Chevrolet,6.75,2009,17,235.2,1.51,256906,Hybrid,Automatic,1,0.0,4,31.9,2906.46
Hyundai,7.17,2024,2,208.8,2.52,28704,Petrol,Manual,3,0.0,4,22.9,23868.37
Nissan,5.53,2008,18,218.2,0.0,250551,Electric,Automatic,4,0.0,4,12.0,2500.0
Mazda,7.14,2024,2,186.1,1.0,9336,Petrol,Manual,2,0.0,4,35.3,23415.64
Kia,6.05,2026,0,132.8,,500,Petrol,Automatic,1,1.0,2,29.0,19601.25
Mazda,7.71,2020,6,200.3,1.27,69236,Petrol,Manual,2,0.0,4,33.3,18438.25
Audi,9.3,2015,11,273.4,2.25,144274,Diesel,Manual,1,0.0,4,25.1,35807.79
Hyundai,7.15,2025,1,163.3,2.63,16202,Hybrid,Automatic,3,0.0,2,34.5,23331.96
Kia,6.38,2015,11,177.8,1.83,144468,Petrol,Automatic,1,0.0,4,27.9,9855.66
BMW,9.28,2018,8,178.5,4.08,96331,Petrol,Manual,1,0.0,4,20.6,39408.83
Hyundai,7.06,2017,9,221.9,1.13,81906,Hybrid,Manual,2,0.0,4,32.4,17340.74
Tesla,9.52,2015,11,273.7,2.67,94011,Hybrid,Automatic,2,0.0,2,37.5,49323.07
Kia,6.75,2011,15,315.3,0.0,203052,Electric,Automatic,2,,4,12.0,13931.58
Volkswagen,6.8,2026,0,163.9,1.3,3386,Petrol,Automatic,2,0.0,4,32.2,28283.55
Mazda,7.21,2011,15,164.6,0.0,240666,Electric,Manual,2,2.0,4,12.0,2500.0
Lexus,9.19,2009,17,280.7,3.25,227525,Petrol,Automatic,1,0.0,4,18.4,34116.21
BMW,8.8,2017,9,227.3,3.5,99047,Petrol,Automatic,1,0.0,2,25.3,45934.04
Mazda,7.44,2010,16,172.8,1.0,154269,Diesel,Automatic,1,0.0,4,23.8,6751.38
Kia,6.66,2012,14,189.4,3.21,125376,Petrol,Automatic,3,0.0,4,17.7,8667.51
Volkswagen,7.58,2022,4,158.1,2.16,51400,Hybrid,Manual,3,0.0,4,34.2,22651.15
Toyota,8.27,2017,9,131.5,2.02,103767,Hybrid,Automatic,1,0.0,4,47.4,16682.36
Toyota,8.96,2024,2,264.6,0.0,26283,Electric,Manual,2,0.0,4,12.0,31415.77
Chevrolet,6.68,2024,2,174.2,1.73,22635,Petrol,Manual,1,0.0,4,27.1,22055.06
Toyota,8.72,2020,6,179.8,2.27,48840,Petrol,Manual,1,0.0,4,26.6,23269.19
Subaru,7.71,2010,16,182.1,1.03,176869,Petrol,Manual,2,0.0,4,33.3,4687.39
Toyota,8.99,2010,16,188.2,2.39,134975,Petrol,Automatic,3,0.0,4,40.8,12121.05
Mercedes-Benz,9.01,2022,4,330.2,0.0,45513,Electric,Automatic,1,0.0,4,12.0,62053.06
Tesla,8.05,2014,12,233.4,3.85,134245,Diesel,Automatic,1,0.0,4,26.0,42310.3
Subaru,7.9,2017,9,175.0,1.67,121956,Petrol,Manual,1,0.0,4,29.7,16658.43
Mercedes-Benz,9.5,2009,17,301.3,4.16,207884,Petrol,Automatic,3,0.0,4,25.3,38088.73
Toyota,8.35,2011,15,120.3,2.96,180532,Petrol,Manual,2,2.0,4,32.0,2500.0
Mazda,7.31,2017,9,418.4,0.0,77484,Electric,Manual,3,0.0,2,12.0,29321.38
Nissan,5.88,2016,10,225.0,1.6,169352,Petrol,Automatic,2,0.0,4,32.3,7456.86
Nissan,5.84,2022,4,178.3,1.0,34160,Petrol,Manual,2,0.0,4,27.4,15405.55
Lexus,9.45,2008,18,297.0,2.79,139399,Petrol,Automatic,1,2.0,4,21.7,35945.03
Tesla,9.06,2016,10,288.8,2.49,64689,Petrol,Manual,1,1.0,2,37.8,48504.67
Hyundai,7.1,2023,3,220.6,1.0,28423,Diesel,Manual,4,0.0,4,,20208.31
Chevrolet,6.48,2009,17,460.6,0.0,230502,Electric,Automatic,2,0.0,4,12.0,18439.89
Ford,6.98,2008,18,254.3,0.0,164210,Electric,Automatic,2,0.0,4,12.0,12303.33
Nissan,6.49,2010,16,174.5,2.34,217359,Petrol,Automatic,3,0.0,4,21.5,2500.0
Nissan,5.7,2016,10,205.7,2.32,91996,Petrol,Automatic,4,0.0,2,25.5,12676.21
Subaru,7.71,2015,11,196.8,2.19,125845,Petrol,Automatic,1,0.0,4,28.4,17338.39
Ford,6.25,2010,16,146.4,2.42,228912,Petrol,Automatic,2,,4,36.3,2500.0
Volkswagen,7.57,2024,2,170.3,1.51,18819,Diesel,Automatic,2,0.0,4,28.2,25824.28
Tesla,8.86,2014,12,322.3,3.51,137644,Diesel,Automatic,1,0.0,4,24.5,47647.85
Nissan,6.21,2009,17,219.0,1.27,269417,Petrol,Automatic,1,0.0,4,24.6,2500.0
Volkswagen,7.41,2019,7,140.5,2.46,57110,Petrol,Automatic,2,2.0,4,37.4,17153.4
Tesla,8.35,2021,5,261.5,4.61,57170,Hybrid,Automatic,1,0.0,4,41.1,58577.94
Volkswagen,6.56,2022,4,153.8,1.04,48143,Diesel,Automatic,1,1.0,4,24.4,21952.96
Mazda,7.41,2011,15,203.6,2.4,267271,Petrol,Automatic,1,1.0,4,31.7,5313.86
BMW,8.59,2023,3,248.4,3.46,34613,Diesel,Automatic,1,0.0,2,33.8,50149.92
Mazda,7.03,2016,10,239.8,,97251,Petrol,Automatic,1,0.0,4,26.3,20234.1
Lexus,9.37,2014,12,281.3,3.05,78050,Petrol,Automatic,2,0.0,4,32.1,48259.86
Audi,8.97,2026,0,298.4,3.57,500,Petrol,Automatic,4,1.0,4,30.8,55683.45
Ford,6.13,2010,16,206.3,1.93,179386,Petrol,Manual,1,0.0,4,35.7,4832.85
Ford,6.72,2013,13,391.6,0.0,184933,Electric,Automatic,1,0.0,4,12.0,21869.95
Honda,8.2,2009,17,200.6,0.0,206787,Electric,Automatic,1,1.0,2,12.0,3005.72
BMW,8.73,2023,3,254.6,3.47,51115,Petrol,Manual,2,0.0,4,25.8,46820.53
Lexus,8.51,2025,1,236.5,2.73,17818,Hybrid,Manual,1,0.0,2,28.7,54401.25
Volkswagen,6.59,2008,18,210.7,1.96,116193,Petrol,Automatic,1,1.0,4,23.5,6896.21
Nissan,6.4,2017,9,125.6,2.01,114666,Diesel,Automatic,1,0.0,4,30.3,9601.13
Volkswagen,6.47,2011,15,158.0,2.5,218359,Petrol,Manual,1,1.0,4,37.0,5760.33
BMW,8.29,2009,17,165.5,3.84,202856,Petrol,Automatic,1,1.0,4,33.9,26583.4
Mazda,7.86,2018,8,216.8,2.33,111030,Petrol,Manual,3,0.0,4,21.8,15865.58
Lexus,9.02,2026,0,312.2,0.0,500,Electric,Automatic,1,0.0,2,12.0,61228.29
Toyota,7.88,2023,3,193.2,1.74,37213,Diesel,Automatic,2,0.0,4,28.8,27624.39
Mazda,7.02,2023,3,199.3,1.92,48713,Petrol,Automatic,1,0.0,4,27.7,24794.17
Kia,6.89,2026,0,229.8,0.0,3324,Electric,Manual,2,0.0,4,12.0,27391.75
Mazda,6.73,2008,18,256.3,1.97,178963,Petrol,Automatic,1,2.0,4,34.0,8091.75
Audi,8.6,2017,9,180.8,3.06,141948,Petrol,Automatic,1,0.0,4,22.4,37610.48
Toyota,8.74,2020,6,167.6,1.96,79266,Petrol,Automatic,3,0.0,4,29.7,20388.52
Chevrolet,6.31,2021,5,173.7,2.0,62522,Petrol,Automatic,3,,4,31.2,18063.82
Chevrolet,6.07,2012,14,147.9,1.0,230970,Petrol,Automatic,1,0.0,4,35.3,2500.0
Audi,7.82,2014,12,227.1,4.17,131104,Petrol,Automatic,3,0.0,4,25.1,32395.45
Chevrolet,6.46,2010,16,191.8,2.02,182508,Diesel,Manual,2,1.0,4,24.3,2500.0
Tesla,9.22,2017,9,344.4,2.82,137049,Petrol,Automatic,1,0.0,4,23.5,54214.6
Audi,9.01,2014,12,214.0,3.58,170230,Petrol,Manual,1,1.0,4,29.7,34256.09
Honda,8.1,2025,1,188.2,1.0,6527,Petrol,Automatic,2,1.0,4,28.4,28869.17
Honda,8.38,2011,15,156.1,2.07,242078,Petrol,Automatic,2,0.0,4,27.2,5639.54
BMW,9.33,2021,5,252.5,3.77,56257,Diesel,Automatic,4,1.0,4,27.9,47633.65
Kia,6.44,2016,10,220.7,1.7,126349,Hybrid,Manual,1,1.0,2,49.3,12068.72
Subaru,7.73,2010,16,201.9,2.53,89199,Petrol,Automatic,2,0.0,4,34.2,16911.86
Volkswagen,6.77,2012,14,206.4,1.8,205306,Petrol,Automatic,1,0.0,2,24.8,10632.55
BMW,9.01,2023,3,310.0,3.01,40685,Petrol,Automatic,4,0.0,4,29.9,52964.88
Volkswagen,6.58,2014,12,152.3,2.62,195079,Hybrid,Automatic,1,0.0,4,39.1,11496.82
Hyundai,7.01,2017,9,174.4,1.16,121376,Petrol,Manual,1,0.0,4,29.6,9822.64
Audi,9.01,2012,14,255.4,3.67,161587,Hybrid,Automatic,3,1.0,4,50.4,34499.8
Volkswagen,7.05,2016,10,132.3,1.63,132571,Petrol,Automatic,1,1.0,4,,11791.44
Honda,8.2,2019,7,118.6,2.59,68833,Petrol,Automatic,1,0.0,4,34.6,19389.56
Mercedes-Benz,8.49,2013,13,261.7,3.5,102636,Diesel,Automatic,2,0.0,4,41.7,41922.16
Toyota,8.36,2023,3,171.7,2.05,45021,Hybrid,Automatic,1,0.0,4,50.5,28286.05
Mazda,6.82,2018,8,144.5,2.68,147648,Petrol,Manual,3,0.0,2,26.8,10538.13
Ford,6.49,2022,4,147.1,1.44,61977,Diesel,Automatic,2,0.0,4,29.5,15852.42
Audi,9.01,2026,0,178.1,3.32,500,Petrol,Manual,1,0.0,4,20.7,47738.38
Lexus,9.19,2021,5,277.2,2.47,73581,Petrol,Manual,1,0.0,4,25.9,50679.21
Hyundai,7.2,2011,15,134.7,1.79,90611,Petrol,Automatic,2,0.0,4,22.9,4201.26
